Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
2017-12-29 05-AM,BTCUSD,15295.99,15755.9,15295.99,15755.9,0.2014,3152.27
2017-12-29 04-AM,BTCUSD,15299.95,15753.45,15295.78,15295.99,0.0833,1310.87
2017-12-29 03-AM,BTCUSD,15156.61,15752.98,15156.61,15299.95,0.1544,2379.35
2017-12-29 02-AM,BTCUSD,14994.55,15500,14994.55,15156.61,0.3824,5923.17
2017-12-29 01-AM,BTCUSD,14968.47,14994.55,14968.47,14994.55,0.008596,128.85
2017-12-29 12-AM,BTCUSD,15499.85,15499.99,14958.71,14968.47,0.01977,298.33
2017-12-28 11-PM,BTCUSD,14810.1,15500,14810.1,15499.85,0.2472,3811.68
2017-12-28 10-PM,BTCUSD,15100.01,15290.96,14800.01,14810.1,5.04,76016.79
2017-12-28 09-PM,BTCUSD,15155,15753,15055,15100.01,0.5586,8541.56
2017-12-28 08-PM,BTCUSD,15585.55,15863,15000,15155,2.27,34422.67
2017-12-28 07-PM,BTCUSD,15400,15587.5,15200.09,15585.55,0.6025,9254.41
2017-12-28 06-PM,BTCUSD,15405,15600,15400,15400,0.9339,14402.37
2017-12-28 05-PM,BTCUSD,15405,15891.89,15400,15405,1.05,16321.68
2017-12-28 04-PM,BTCUSD,15609,15609,15401,15405,3.11,48396.83
2017-12-28 03-PM,BTCUSD,15415,15609,15415,15609,0.09961,1549.18
2017-12-28 02-PM,BTCUSD,16464.97,16464.97,15401.5,15415,2.06,32129.12
2017-12-28 01-PM,BTCUSD,15546.58,16499,15400,16464.97,3.43,53594.04
2017-12-28 12-PM,BTCUSD,15321.09,15749.62,15320.09,15546.58,0.2435,3821.34
2017-12-28 11-AM,BTCUSD,15300.01,15888,15300.01,15321.09,3.58,55247.97
2017-12-28 10-AM,BTCUSD,15700,16550,15300.01,15300.01,2.92,48068.34
2017-12-28 09-AM,BTCUSD,15001.01,15897.98,15001.01,15700,0.9944,15503.26
2017-12-28 08-AM,BTCUSD,14999,15001.01,14999,15001.01,0.02579,386.87
2017-12-28 07-AM,BTCUSD,15330,15947,14999,14999,2.73,41245.62
2017-12-28 06-AM,BTCUSD,15555,15985.95,15330,15330,0.2363,3624.03
2017-12-28 05-AM,BTCUSD,15557,15998,15555,15555,0.09692,1529.52
2017-12-28 04-AM,BTCUSD,15557,15557,15557,15557,0.02027,315.32
2017-12-28 03-AM,BTCUSD,15800,16588.26,15555,15557,0.5477,8547.68
2017-12-28 02-AM,BTCUSD,16110.01,16110.02,15800,15800,1.61,25854.24
2017-12-28 01-AM,BTCUSD,16100.03,16110.01,16100.03,16110.01,0.03081,496.14
2017-12-28 12-AM,BTCUSD,16033.11,16100.03,16033.11,16100.03,0.001005,16.19
2017-12-27 11-PM,BTCUSD,16588.99,16588.99,16033.11,16033.11,0.008733,141.51
2017-12-27 10-PM,BTCUSD,16388.71,16589,16220,16588.99,0.4266,7032.12
2017-12-27 09-PM,BTCUSD,15902.6,16398.9,15902.6,16388.71,0.1581,2562.19
2017-12-27 08-PM,BTCUSD,15850,16588.89,15850,15902.6,0.57,9200.42
2017-12-27 07-PM,BTCUSD,16401,16698.5,15806.01,15850,1.02,16550.42
2017-12-27 06-PM,BTCUSD,16219.99,16798,16219.99,16401,0.3247,5362.76
2017-12-27 05-PM,BTCUSD,16216,16498,16216,16219.99,0.3228,5257.14
2017-12-27 04-PM,BTCUSD,16515,16796,16216,16216,1.16,18895.07
2017-12-27 03-PM,BTCUSD,16520.08,16963.93,16505,16515,3.17,52366.85
2017-12-27 02-PM,BTCUSD,16988.55,16988.55,16520,16520.08,1.13,18847.79
2017-12-27 01-PM,BTCUSD,16990,16990.99,16505,16988.55,0.07348,1238.89
2017-12-27 12-PM,BTCUSD,16623,16991.88,16538.06,16990,0.187,3160.0
2017-12-27 11-AM,BTCUSD,16621.14,16994.99,16366.36,16623,0.2956,4934.88
2017-12-27 10-AM,BTCUSD,16621.55,16621.55,16214,16621.14,0.167,2764.79
2017-12-27 09-AM,BTCUSD,16600.03,16998.92,16600.03,16621.55,0.1717,2867.32
2017-12-27 08-AM,BTCUSD,16350.01,16998.92,16350.01,16600.03,0.1581,2659.28
2017-12-27 07-AM,BTCUSD,16200.07,16998.93,16200.07,16350.01,0.04487,737.86
2017-12-27 06-AM,BTCUSD,16660.3,16999.69,16200.07,16200.07,0.4892,8196.25
2017-12-27 05-AM,BTCUSD,16736.96,16999.69,16659.27,16660.3,0.03769,629.89
2017-12-27 04-AM,BTCUSD,16058.99,16736.96,16058.99,16736.96,0.04956,820.97
2017-12-27 03-AM,BTCUSD,16050.13,16058.99,16050.13,16058.99,0.00664,106.63
2017-12-27 02-AM,BTCUSD,16002.03,16500,16002.03,16050.13,0.4136,6798.29
2017-12-27 01-AM,BTCUSD,16002.01,16004,16002.01,16002.03,0.01202,192.3
2017-12-27 12-AM,BTCUSD,15801.54,16499,15801.54,16002.01,0.3932,6479.13
2017-12-26 11-PM,BTCUSD,16151,16155,15801.54,15801.54,0.5553,8824.56
2017-12-26 10-PM,BTCUSD,16497.1,16497.1,16151,16151,0.01978,319.44
2017-12-26 09-PM,BTCUSD,16130.01,16498.1,16130.01,16497.1,0.01887,306.51
2017-12-26 08-PM,BTCUSD,16125,16498.46,16125,16130.01,0.3689,6037.56
2017-12-26 07-PM,BTCUSD,16151,16347.49,16124,16125,0.9174,14793.13
2017-12-26 06-PM,BTCUSD,16389.98,16389.98,16121,16151,0.2135,3459.25
2017-12-26 05-PM,BTCUSD,16057.86,16399.1,16057.86,16389.98,0.01264,206.98
2017-12-26 04-PM,BTCUSD,16450,16498.98,15901.8,16057.86,0.3977,6415.29
2017-12-26 03-PM,BTCUSD,16148,16498.98,15580.04,16450,0.2279,3702.95
2017-12-26 02-PM,BTCUSD,15550,16148,15550,16148,0.1744,2773.29
2017-12-26 01-PM,BTCUSD,15490.21,16200,15490.21,15550,0.5808,9101.94
2017-12-26 12-PM,BTCUSD,15488.78,15999,15488.78,15490.21,0.7343,11520.71
2017-12-26 11-AM,BTCUSD,15443,15998.99,15443,15488.78,0.2047,3203.87
2017-12-26 10-AM,BTCUSD,15699,15981,15434.11,15443,0.2926,4617.5
2017-12-26 09-AM,BTCUSD,15500,15699,15433,15699,0.03902,611.89
2017-12-26 08-AM,BTCUSD,15433,15500.34,15433,15500,0.5093,7893.46
2017-12-26 07-AM,BTCUSD,15700,15700,15433,15433,0.1017,1590.86
2017-12-26 06-AM,BTCUSD,15500,15700,15425.3,15700,0.2403,3718.86
2017-12-26 05-AM,BTCUSD,15000,15500,15000,15500,0.5952,9108.43
2017-12-26 04-AM,BTCUSD,14566.01,15000,14566.01,15000,0.3151,4726.3
2017-12-26 03-AM,BTCUSD,14566.01,14566.01,14566.01,14566.01,0.008828,128.59
2017-12-26 02-AM,BTCUSD,14580,14580,14566.01,14566.01,0.02579,375.86
2017-12-26 01-AM,BTCUSD,14565.55,14988.88,14565.55,14580,0.03066,448.06
2017-12-26 12-AM,BTCUSD,14565.55,14565.55,14565.55,14565.55,0.0002388,3.48
2017-12-25 11-PM,BTCUSD,14562.11,14565.55,14562.11,14565.55,0.008476,123.46
2017-12-25 10-PM,BTCUSD,14560.1,14998,14560.1,14562.11,0.004491,66.49
2017-12-25 09-PM,BTCUSD,14560.11,14560.12,14560.1,14560.1,0.07171,1044.16
2017-12-25 08-PM,BTCUSD,14550,14988.88,14550,14560.11,0.02767,413.63
2017-12-25 07-PM,BTCUSD,14524.03,14988.88,14524.03,14550,0.0381,558.17
2017-12-25 06-PM,BTCUSD,14505,14997.95,14505,14524.03,0.0272,398.19
2017-12-25 05-PM,BTCUSD,14400.02,14505,14400.02,14505,0.0447,648.35
2017-12-25 04-PM,BTCUSD,14402.04,14998.88,14400,14400.02,0.03515,507.35
2017-12-25 03-PM,BTCUSD,15098.26,15098.26,14400.01,14402.04,0.004864,70.32
2017-12-25 02-PM,BTCUSD,14817.99,15098.33,14817.99,15098.26,0.005545,83.72
2017-12-25 01-PM,BTCUSD,14895,15194.48,14635.11,14817.99,0.2396,3560.26
2017-12-25 12-PM,BTCUSD,14515.54,14895,14515.54,14895,0.1622,2415.49
2017-12-25 11-AM,BTCUSD,14203.6,14769.23,14203.6,14515.54,0.2875,4236.19
2017-12-25 10-AM,BTCUSD,14166.57,14500,14166.57,14203.6,0.0103,149.13
2017-12-25 09-AM,BTCUSD,14100.1,14894.47,14100.1,14166.57,0.08811,1251.85
2017-12-25 08-AM,BTCUSD,14100,14500,14060.05,14100.1,0.1566,2206.22
2017-12-25 07-AM,BTCUSD,14595.81,14895,14100,14100,0.4503,6462.66
2017-12-25 06-AM,BTCUSD,14800.99,14895,14581.23,14595.81,0.01917,279.95
2017-12-25 05-AM,BTCUSD,14499.99,14895,14499.99,14800.99,0.1737,2583.68
2017-12-25 04-AM,BTCUSD,14500,14500,14065,14499.99,0.2005,2849.87
2017-12-25 03-AM,BTCUSD,14255.97,14500,14255.97,14500,0.01634,234.41
2017-12-25 02-AM,BTCUSD,14895,14895,14255.97,14255.97,0.008769,125.0
2017-12-25 01-AM,BTCUSD,14800.5,14895,14100,14895,0.02387,347.85
2017-12-25 12-AM,BTCUSD,15039,15039,14179.99,14800.5,0.05558,814.7
2017-12-24 11-PM,BTCUSD,14750.01,15040,14071,15039,0.4023,5705.08
2017-12-24 10-PM,BTCUSD,14499.99,14750.01,14062.61,14750.01,0.03524,510.9
2017-12-24 09-PM,BTCUSD,13818.01,14500,13818.01,14499.99,0.04006,570.87
2017-12-24 08-PM,BTCUSD,15088.73,15300,13812.01,13818.01,0.06805,967.76
2017-12-24 07-PM,BTCUSD,14599.58,15390,13811.5,15088.73,0.1349,2021.19
2017-12-24 06-PM,BTCUSD,13808.51,14599.58,13808.51,14599.58,0.01893,267.14
2017-12-24 05-PM,BTCUSD,14000,14000,13808.01,13808.51,0.07403,1025.34
2017-12-24 04-PM,BTCUSD,14200.01,14599.99,13850,14000,0.01759,250.77
2017-12-24 03-PM,BTCUSD,14595.01,14595.01,14200.01,14200.01,0.1012,1477.12
2017-12-24 02-PM,BTCUSD,15499.49,15499.95,14595.01,14595.01,0.0585,872.68
2017-12-24 01-PM,BTCUSD,14300.51,15670,13701,15499.49,1.24,17587.37
2017-12-24 12-PM,BTCUSD,14600.02,14997.95,14300.51,14300.51,0.4839,7022.73
2017-12-24 11-AM,BTCUSD,14998.96,15499.49,14600.02,14600.02,4.22,61599.28
2017-12-24 10-AM,BTCUSD,14901.52,15100,14650,14998.96,1.03,15382.62
2017-12-24 09-AM,BTCUSD,15000.01,15500,14901.52,14901.52,0.008294,125.95
2017-12-24 08-AM,BTCUSD,14756.73,15894.07,14756.73,15000.01,0.05032,786.75
2017-12-24 07-AM,BTCUSD,15897,15897,14742.02,14756.73,0.009442,139.21
2017-12-24 06-AM,BTCUSD,15551.12,15897,15350,15897,0.2603,4075.22
2017-12-24 05-AM,BTCUSD,14877.48,15849.19,14600.01,15551.12,0.2514,3804.24
2017-12-24 04-AM,BTCUSD,15854,15857.59,14877.48,14877.48,0.05301,839.5
2017-12-24 03-AM,BTCUSD,14700,15892.65,14700,15854,0.0928,1460.91
2017-12-24 02-AM,BTCUSD,15098,15548.88,14700,14700,0.01706,251.44
2017-12-24 01-AM,BTCUSD,15600,15897,15098,15098,0.295,4507.11
2017-12-24 12-AM,BTCUSD,16000,16000,15200.51,15600,0.4846,7616.07
2017-12-23 11-PM,BTCUSD,16200,16578,14650,16000,1.37,20957.72
2017-12-23 10-PM,BTCUSD,16149,16579.62,15800,16200,0.8436,13426.8
2017-12-23 09-PM,BTCUSD,16149,16149,16149,16149,0.0,0.0
2017-12-23 08-PM,BTCUSD,15310,16288.88,15310,16149,0.1487,2376.2
2017-12-23 07-PM,BTCUSD,15957.52,16949.89,15310,15310,1.95,31587.4
2017-12-23 06-PM,BTCUSD,16949.39,16949.39,15957,15957.52,0.7862,12638.81
2017-12-23 05-PM,BTCUSD,17080.61,17499.34,16020,16949.39,0.7687,12675.82
2017-12-23 04-PM,BTCUSD,17069.11,17888,17069.11,17080.61,1.28,21854.45
2017-12-23 03-PM,BTCUSD,17051.01,17589.42,17038.03,17069.11,3.12,53201.29
2017-12-23 02-PM,BTCUSD,16800,17949,16510,17051.01,0.4818,8351.89
2017-12-23 01-PM,BTCUSD,16794.84,16800,15952.01,16800,0.203,3374.68
2017-12-23 12-PM,BTCUSD,16300,16799.77,15925.11,16794.84,0.3306,5454.77
2017-12-23 11-AM,BTCUSD,15235.08,16300,15235.08,16300,1.15,18478.25
2017-12-23 10-AM,BTCUSD,15700,15997.95,15217,15235.08,0.03783,585.73
2017-12-23 09-AM,BTCUSD,15635.63,15700,15620,15700,0.1164,1825.52
2017-12-23 08-AM,BTCUSD,15015.01,15700,15015.01,15635.63,0.04721,740.71
2017-12-23 07-AM,BTCUSD,15015.01,15015.01,15015.01,15015.01,0.001807,27.13
2017-12-23 06-AM,BTCUSD,15230.02,15230.02,15000,15015.01,0.07384,1111.85
2017-12-23 05-AM,BTCUSD,15501,15502,15230.02,15230.02,0.3075,4705.28
2017-12-23 04-AM,BTCUSD,15277.01,15989.92,15277.01,15501,0.3503,5439.45
2017-12-23 03-AM,BTCUSD,15276.99,15277.01,15276.99,15277.01,0.00072,11.0
2017-12-23 02-AM,BTCUSD,15988.96,15988.96,15267,15276.99,0.005272,80.69
2017-12-23 01-AM,BTCUSD,15281,15999.99,15277,15988.96,0.4754,7503.62
2017-12-23 12-AM,BTCUSD,15262.22,15285,15262.22,15281,0.08565,1308.65
2017-12-22 11-PM,BTCUSD,15795,15994.49,15262.22,15262.22,0.4702,7440.85
2017-12-22 10-PM,BTCUSD,15996.89,15996.89,15330,15795,0.2456,3785.09
2017-12-22 09-PM,BTCUSD,15000,15999.99,15000,15996.89,0.589,9161.61
2017-12-22 08-PM,BTCUSD,14210,15998.98,14210,15000,0.7243,10769.94
2017-12-22 07-PM,BTCUSD,13901.5,14963.88,13901.5,14210,0.2893,4150.52
2017-12-22 06-PM,BTCUSD,14393.85,16199.99,13800.1,13901.5,0.8334,12513.67
2017-12-22 05-PM,BTCUSD,13701.01,14398.97,13701.01,14393.85,0.08046,1132.01
2017-12-22 04-PM,BTCUSD,14481.11,15000,13700,13701.01,1.13,16234.5
2017-12-22 03-PM,BTCUSD,13899.88,14481.11,13799.93,14481.11,2.58,36314.47
2017-12-22 02-PM,BTCUSD,13726,15700,12500,13899.88,1.99,26673.08
2017-12-22 01-PM,BTCUSD,15966.88,15966.88,13726,13726,5.7,80633.17
2017-12-22 12-PM,BTCUSD,14969,16150,14888.88,15966.88,0.04197,643.86
2017-12-22 11-AM,BTCUSD,16398.88,16398.88,14722.5,14969,1.2,18566.86
2017-12-22 10-AM,BTCUSD,15299.97,16480,15299.97,16398.88,1.44,22559.88
2017-12-22 09-AM,BTCUSD,14716,15348,14700,15299.97,2.69,40734.11
2017-12-22 08-AM,BTCUSD,14309.27,15498,14100,14716,1.31,19511.61
2017-12-22 07-AM,BTCUSD,14326,15799,13666,14309.27,2.13,30159.17
2017-12-22 06-AM,BTCUSD,15999.98,15999.98,14308,14326,2.91,42075.84
2017-12-22 05-AM,BTCUSD,15999.98,15999.98,15999.98,15999.98,0.0,0.0
2017-12-22 04-AM,BTCUSD,13501.01,16650,13501.01,15999.98,1.05,15748.6
2017-12-22 03-AM,BTCUSD,16001,16850,13500,13501.01,5.79,85928.99
2017-12-22 02-AM,BTCUSD,16864.84,16864.84,16001,16001,4.09,65462.74
2017-12-22 01-AM,BTCUSD,16418.06,16865.14,16021,16864.84,7.16,114917.76
2017-12-22 12-AM,BTCUSD,16710.99,16800,16418.06,16418.06,0.3658,6051.44
2017-12-21 11-PM,BTCUSD,16899.98,16899.98,16436.95,16710.99,0.05715,950.01
2017-12-21 10-PM,BTCUSD,16205,17199,16205,16899.98,0.4572,7715.02
2017-12-21 09-PM,BTCUSD,16005,16780,16005,16205,1.42,23255.79
2017-12-21 08-PM,BTCUSD,16190,16250,16005,16005,0.2328,3767.27
2017-12-21 07-PM,BTCUSD,16060,16350,15900,16190,2.22,35497.71
2017-12-21 06-PM,BTCUSD,16580,16660,16055,16060,0.643,10666.38
2017-12-21 05-PM,BTCUSD,16939.99,16939.99,16002,16580,2.14,34880.2
2017-12-21 04-PM,BTCUSD,16999,16999,16005.1,16939.99,1.84,30701.79
2017-12-21 03-PM,BTCUSD,17500,17590,16592,16999,6.49,111661.4
2017-12-21 02-PM,BTCUSD,17785.54,17799,17303,17500,5.57,97490.03
2017-12-21 01-PM,BTCUSD,17850,17949,17650.52,17785.54,0.5137,9140.41
2017-12-21 12-PM,BTCUSD,17601.26,18000,17550.56,17850,0.5488,9772.5
2017-12-21 11-AM,BTCUSD,18494.97,18494.97,17550.56,17601.26,0.8964,16035.27
2017-12-21 10-AM,BTCUSD,17949.99,18499,17550.53,18494.97,0.4215,7660.13
2017-12-21 09-AM,BTCUSD,17978.81,17978.87,17500,17949.99,2.61,46967.68
2017-12-21 08-AM,BTCUSD,17567.04,17988.54,17268.5,17978.81,0.1352,2408.2
2017-12-21 07-AM,BTCUSD,17167.01,17988.67,17167.01,17567.04,0.06861,1205.07
2017-12-21 06-AM,BTCUSD,17528.38,17988.89,17057,17167.01,1.04,18594.32
2017-12-21 05-AM,BTCUSD,17055.03,17889.73,17055.03,17528.38,0.2818,4949.51
2017-12-21 04-AM,BTCUSD,17054.12,17890.02,17054.12,17055.03,0.009574,164.77
2017-12-21 03-AM,BTCUSD,17054.13,17054.13,17054.12,17054.12,0.005589,95.32
2017-12-21 02-AM,BTCUSD,17054.12,17054.13,17054.12,17054.13,0.01034,176.39
2017-12-21 01-AM,BTCUSD,17017.02,17917,17017.02,17054.12,0.01768,309.56
2017-12-21 12-AM,BTCUSD,17977.98,17977.98,16600,17017.02,0.7502,12616.68
2017-12-20 11-PM,BTCUSD,17000.5,18198,16966.5,17977.98,0.06548,1126.27
2017-12-20 10-PM,BTCUSD,17499,17499,16590,17000.5,1.4,23623.98
2017-12-20 09-PM,BTCUSD,17998.92,18485,17300,17499,2.09,36897.77
2017-12-20 08-PM,BTCUSD,17399.99,17998.92,17399.99,17998.92,0.08437,1482.36
2017-12-20 07-PM,BTCUSD,17999,18397.99,17301,17399.99,1.35,23615.71
2017-12-20 06-PM,BTCUSD,17851.2,18399.96,17500,17999,5.35,94323.86
2017-12-20 05-PM,BTCUSD,17560,18488,17542.44,17851.2,1.53,27230.76
2017-12-20 04-PM,BTCUSD,17829.95,18200,17550,17560,1.71,30139.72
2017-12-20 03-PM,BTCUSD,17831.52,18487.95,17542.43,17829.95,1.84,32591.48
2017-12-20 02-PM,BTCUSD,18668.99,18669,17812.56,17831.52,1.07,19431.88
2017-12-20 01-PM,BTCUSD,18500.01,18770,18101,18668.99,2.83,51723.97
2017-12-20 12-PM,BTCUSD,18350,18780,18100,18500.01,3.83,71150.46
2017-12-20 11-AM,BTCUSD,18459.99,18740,18176.54,18350,0.1205,2229.7
2017-12-20 10-AM,BTCUSD,18400,18513,18400,18459.99,0.4998,9245.39
2017-12-20 09-AM,BTCUSD,18010,18700,18010,18400,3.64,66932.77
2017-12-20 08-AM,BTCUSD,17351,18010,17351,18010,2.04,36425.71
2017-12-20 07-AM,BTCUSD,17100,17898,17090,17351,0.3196,5670.45
2017-12-20 06-AM,BTCUSD,17193,17300,17100,17100,3.42,58551.52
2017-12-20 05-AM,BTCUSD,17451,17452,17193,17193,0.3556,6176.54
2017-12-20 04-AM,BTCUSD,17470,17480,17451,17451,0.8164,14251.22
2017-12-20 03-AM,BTCUSD,18244,18244,17470,17470,0.001709,29.85
2017-12-20 02-AM,BTCUSD,17300.5,18669.99,17265.9,18244,0.7228,13316.93
2017-12-20 01-AM,BTCUSD,18075.2,18160.01,17250,17300.5,4.57,80101.07
2017-12-20 12-AM,BTCUSD,18400,18588,18000.04,18075.2,0.1737,3218.92
2017-12-19 11-PM,BTCUSD,18200,18400,17999,18400,0.8151,14949.2
2017-12-19 10-PM,BTCUSD,17988,18200,17500,18200,1.4,25107.04
2017-12-19 09-PM,BTCUSD,18879.99,18879.99,17400,17988,1.57,28219.68
2017-12-19 08-PM,BTCUSD,18700,18885.5,18300,18879.99,0.1345,2508.73
2017-12-19 07-PM,BTCUSD,18500.01,18885.19,18222.03,18700,0.6942,12772.06
2017-12-19 06-PM,BTCUSD,18511,18550,18500.01,18500.01,0.3111,5758.86
2017-12-19 05-PM,BTCUSD,19158.99,19158.99,18500.01,18511,1.3,24579.97
2017-12-19 04-PM,BTCUSD,18638.49,19159,18250,19158.99,2.59,48597.69
2017-12-19 03-PM,BTCUSD,18400,18747,18088,18638.49,0.6599,12100.76
2017-12-19 02-PM,BTCUSD,18750,18750,18280,18400,0.636,11747.54
2017-12-19 01-PM,BTCUSD,18500.01,19120,18500.01,18750,3.95,74234.98
2017-12-19 12-PM,BTCUSD,18104,18595.91,18104,18500.01,1.2,22242.84
2017-12-19 11-AM,BTCUSD,18650,18650,18070.05,18104,1.34,24421.61
2017-12-19 10-AM,BTCUSD,18999,19129.02,18350,18650,2.1,39302.41
2017-12-19 09-AM,BTCUSD,18686,18999,18686,18999,3.95,74801.98
2017-12-19 08-AM,BTCUSD,18999,18999,18686,18686,0.03743,701.85
2017-12-19 07-AM,BTCUSD,18697.83,18999,18500.02,18999,0.06806,1278.61
2017-12-19 06-AM,BTCUSD,18980.97,18980.97,18697.82,18697.83,0.07313,1372.64
2017-12-19 05-AM,BTCUSD,18696.69,18998.99,18696.69,18980.97,0.02749,518.15
2017-12-19 04-AM,BTCUSD,18800,18968.98,18696.69,18696.69,0.9338,17673.75
2017-12-19 03-AM,BTCUSD,18800,18800,18800,18800,0.08719,1639.16
2017-12-19 02-AM,BTCUSD,18715.4,18870.98,18715.4,18800,4.2,79012.57
2017-12-19 01-AM,BTCUSD,18600,18843,18600,18715.4,0.03276,612.92
2017-12-19 12-AM,BTCUSD,18884,18884,18600,18600,0.1394,2602.5
2017-12-18 11-PM,BTCUSD,18500.02,18889,18500.02,18884,0.5429,10187.54
2017-12-18 10-PM,BTCUSD,18799.98,18799.98,18350,18500.02,0.208,3873.05
2017-12-18 09-PM,BTCUSD,18500,18889,18499.95,18799.98,4.63,86790.94
2017-12-18 08-PM,BTCUSD,18430.99,18500,18156.54,18500,0.2112,3902.57
2017-12-18 07-PM,BTCUSD,18150,18498,18150,18430.99,0.6552,12072.94
2017-12-18 06-PM,BTCUSD,18151,18359.95,18150,18150,0.7612,13847.61
2017-12-18 05-PM,BTCUSD,18151.25,18161.25,18151,18151,0.03049,553.61
2017-12-18 04-PM,BTCUSD,18498,18498,18151,18151.25,0.004256,77.57
2017-12-18 03-PM,BTCUSD,18073,18599,18073,18498,0.07254,1322.76
2017-12-18 02-PM,BTCUSD,18799,18799,18070,18073,0.4452,8052.57
2017-12-18 01-PM,BTCUSD,18320,18799,18320,18799,0.3245,6100.0
2017-12-18 12-PM,BTCUSD,18777.5,18800,18320,18320,0.01739,325.54
2017-12-18 11-AM,BTCUSD,18209.01,18777.5,18127.89,18777.5,0.5861,10758.11
2017-12-18 10-AM,BTCUSD,18209,18704.89,18209,18209.01,0.2252,4112.41
2017-12-18 09-AM,BTCUSD,18337.95,18800,18209,18209,0.652,11933.81
2017-12-18 08-AM,BTCUSD,18263.01,18338,18263.01,18337.95,0.05644,1033.78
2017-12-18 07-AM,BTCUSD,17640,18265.42,17640,18263.01,0.198,3617.03
2017-12-18 06-AM,BTCUSD,18332.79,18332.79,17636.01,17640,0.1261,2230.29
2017-12-18 05-AM,BTCUSD,18001.01,18332.79,18001.01,18332.79,0.01003,183.81
2017-12-18 04-AM,BTCUSD,18337.95,18337.95,17656,18001.01,0.25,4488.88
2017-12-18 03-AM,BTCUSD,18337.95,18337.95,18337.95,18337.95,0.0,0.0
2017-12-18 02-AM,BTCUSD,18000,18337.98,18000,18337.95,0.0428,784.62
2017-12-18 01-AM,BTCUSD,18100,18100,18000,18000,0.2666,4798.92
2017-12-18 12-AM,BTCUSD,18320,18320,18000.51,18100,0.04441,804.25
2017-12-17 11-PM,BTCUSD,18266.07,18889.8,18266.07,18320,0.09606,1770.62
2017-12-17 10-PM,BTCUSD,18259.01,18889.99,18259.01,18266.07,0.1622,3028.0
2017-12-17 09-PM,BTCUSD,18378.37,18396.76,18259,18259.01,0.01651,301.84
2017-12-17 08-PM,BTCUSD,18599.99,18649.77,18259,18378.37,0.1937,3547.69
2017-12-17 07-PM,BTCUSD,18200.09,18757.01,18001.03,18599.99,0.3408,6209.24
2017-12-17 06-PM,BTCUSD,18415.6,18898.99,18002,18200.09,0.04822,890.34
2017-12-17 05-PM,BTCUSD,17655,18990,17655,18415.6,0.5507,10235.34
2017-12-17 04-PM,BTCUSD,18448.58,18900.56,17637,17655,0.5401,9535.08
2017-12-17 03-PM,BTCUSD,18808,19053.49,17600.7,18448.58,0.8279,15463.83
2017-12-17 02-PM,BTCUSD,18900.56,19053.54,18808,18808,0.6679,12618.21
2017-12-17 01-PM,BTCUSD,19151.06,19347.45,18806,18900.56,2.62,49518.13
2017-12-17 12-PM,BTCUSD,18898.95,19597,18751,19151.06,1.13,21756.16
2017-12-17 11-AM,BTCUSD,18668.55,18898.95,18668.55,18898.95,0.03308,625.1
2017-12-17 10-AM,BTCUSD,18645.07,18668.55,18645.07,18668.55,0.002513,46.91
2017-12-17 09-AM,BTCUSD,18613,18974.94,18613,18645.07,0.1065,1992.85
2017-12-17 08-AM,BTCUSD,18977.75,18977.75,18440,18613,0.05626,1054.11
2017-12-17 07-AM,BTCUSD,18900.01,18977.75,18410.01,18977.75,0.005714,105.31
2017-12-17 06-AM,BTCUSD,18410,18900.01,18410,18900.01,0.0007863,14.73
2017-12-17 05-AM,BTCUSD,18410,18410,18410,18410,0.0,0.0
2017-12-17 04-AM,BTCUSD,18409.88,18410,18409.88,18410,0.0004038,7.43
2017-12-17 03-AM,BTCUSD,18409.88,18409.88,18409.88,18409.88,0.003576,65.84
2017-12-17 02-AM,BTCUSD,18408,18409.88,18408,18409.88,0.00402,74.0
2017-12-17 01-AM,BTCUSD,18828,18828,18408,18408,0.5596,10508.35
2017-12-17 12-AM,BTCUSD,18819.82,18828,18819.81,18828,0.0444,835.82
2017-12-16 11-PM,BTCUSD,19042,19100,18801,18819.82,0.1146,2169.6
2017-12-16 10-PM,BTCUSD,18699,19100,18538,19042,0.3145,5902.51
2017-12-16 09-PM,BTCUSD,18700,19099.93,18650,18699,0.6506,12184.41
2017-12-16 08-PM,BTCUSD,18974,19443.33,18500,18700,1.76,33033.11
2017-12-16 07-PM,BTCUSD,18560.07,19299,18188,18974,0.2149,4035.78
2017-12-16 06-PM,BTCUSD,18230.97,19449,18120,18560.07,0.637,12103.29
2017-12-16 05-PM,BTCUSD,18200.5,18700,18100.5,18230.97,0.2545,4637.93
2017-12-16 04-PM,BTCUSD,18201,19000,18000,18200.5,1.07,19550.07
2017-12-16 03-PM,BTCUSD,18000,18500,18000,18201,0.5294,9578.8
2017-12-16 02-PM,BTCUSD,17862,18000,17808.75,18000,0.8122,14529.46
2017-12-16 01-PM,BTCUSD,17816.02,17862,17816.02,17862,1.1,19717.9
2017-12-16 12-PM,BTCUSD,17509.93,17823.54,17509.93,17816.02,0.1721,3026.24
2017-12-16 11-AM,BTCUSD,17509.43,17861,17509.43,17509.93,4.33,77155.61
2017-12-16 10-AM,BTCUSD,17600,17861,17508.88,17509.43,0.5347,9365.45
2017-12-16 09-AM,BTCUSD,17645,17862,17450.66,17600,1.2,21165.57
2017-12-16 08-AM,BTCUSD,17484.94,17645,17388.1,17645,0.2015,3517.82
